"dim_1","dim_2","gene"
2244,120,"PB1_701P"
2244,221,"Col4a1"
2244,309,"Ifit2"
2244,396,"Fn1"
2244,402,"PB1-P701H"
2244,1087,"Lamc1"
2244,1408,"PB1-P701H"
2244,1454,"PB1-P701H"
2244,1485,"PB1-P701H"
2244,1567,"Col4a1"
2244,1582,"Col4a1"
2244,1589,"Col4a1"
2244,1905,"PB1_701P"
2244,1915,"PB1_701P"
2244,1925,"Col4a1"
2244,1946,"PB1-P701H"
2244,1956,"Col4a2"
2244,1965,"Ifit2"
2244,2012,"Fn1"
2244,2148,"PB1_701P"
2244,2239,"Fn1"
2244,2259,"PB1-P701H"
2244,2295,"Fn1"
2244,2394,"PB1_701P"
2244,2531,"PB1_701P"
2244,2707,"Fn1"
2245,294,"PB1-P701H"
2245,381,"Fn1"
2245,393,"PB1-P701H"
2245,399,"PB1-P701H"
2245,778,"Col4a2"
2245,1023,"PB1_701P"
2245,1027,"PB1-P701H"
2245,1081,"PB1_701P"
2245,1162,"Col4a1"
2245,1416,"PB1-P701H"
2245,1430,"Fn1"
2245,1437,"Fn1"
2245,1465,"PB1-P701H"
2245,1482,"PB1-P701H"
2245,1595,"Col4a1"
2245,1616,"PB1_701P"
2245,1629,"Col4a1"
2245,1909,"Col4a1"
2245,1918,"Col4a2"
2245,1935,"Lamc1"
2245,1974,"Col4a2"
2245,2151,"PB1-P701H"
2245,2234,"Lamc1"
2245,2374,"Col4a2"
2245,2385,"PB1_701P"
2245,2710,"Fn1"
2246,92,"PB1_701P"
2246,106,"PB1_701P"
2246,110,"PB1_701P"
2246,216,"PB1_701P"
2246,330,"PB1-P701H"
2246,696,"PB1_701P"
2246,903,"Col4a2"
2246,1013,"Lamc1"
2246,1111,"PB1-P701H"
2246,1148,"Col4a2"
2246,1164,"Lamc1"
2246,1168,"PB1_701P"
2246,1180,"PB1_701P"
2246,1626,"Lamc1"
2246,1635,"Col4a1"
2246,1642,"PB1-P701H"
2246,1941,"Fn1"
2246,2000,"PB1-P701H"
2246,2057,"PB1_701P"
2246,2116,"PB1_701P"
2246,2258,"PB1-P701H"
2246,2338,"PB1_701P"
2246,2592,"Col4a2"
2246,2725,"PB1-P701H"
2246,2742,"Col4a1"
2247,58,"Lamc1"
2247,74,"Lamc1"
2247,373,"PB1-P701H"
2247,377,"PB1-P701H"
2247,418,"PB1-P701H"
2247,770,"Col4a2"
2247,785,"PB1_701P"
2247,892,"PB1_701P"
2247,1020,"unknow"
2247,1113,"unknow"
2247,1186,"Ifit3"
2247,1395,"PB1-P701H"
2247,1401,"PB1-P701H"
2247,1407,"PB1_701P"
2247,1418,"Lamc1"
2247,1472,"Fn1"
2247,1567,"Lamc1"
2247,1593,"PB1-P701H"
2247,1612,"PB1_701P"
2247,1645,"PB1-P701H"
2247,1717,"PB1-P701H"
2247,1913,"Ifit2"
2247,2163,"PB1_701P"
2247,2237,"Fn1"
2247,2279,"PB1-P701H"
2247,2332,"Col4a1"
2247,2336,"PB1_701P"
2247,2347,"PB1-P701H"
2248,62,"Col4a1"
2248,121,"PB1_701P"
2248,242,"PB1-P701H"
2248,478,"Ifit3"
2248,896,"Col4a2"
2248,942,"PB1-P701H"
2248,1096,"Col4a2"
2248,1166,"PB1_701P"
2248,1190,"PB1_701P"
2248,1456,"PB1-P701H"
2248,1502,"Ifit3"
2248,1638,"PB1-P701H"
2248,1727,"Fn1"
2248,1964,"PB1-P701H"
2248,2010,"Fn1"
2248,2068,"Col4a2"
2248,2119,"PB1_701P"
2248,2173,"PB1_701P"
2248,2220,"Col4a2"
2248,2249,"PB1_701P"
2248,2266,"PB1_701P"
2248,2315,"PB1-P701H"
2249,115,"Col4a2"
2249,310,"Ifit3"
2249,380,"Fn1"
2249,398,"Fn1"
2249,706,"Col4a1"
2249,907,"Col4a2"
2249,1017,"PB1-P701H"
2249,1021,"Col4a1"
2249,1024,"PB1-P701H"
2249,1130,"Col4a1"
2249,1450,"PB1_701P"
2249,1464,"PB1-P701H"
2249,1470,"PB1-P701H"
2249,1563,"Col4a2"
2249,1569,"Fn1"
2249,1594,"Col4a1"
2249,1731,"Lamc1"
2249,1749,"Col4a2"
2249,1860,"Lamc1"
2249,1912,"Col4a1"
2249,1919,"PB1_701P"
2249,1957,"PB1_701P"
2249,2004,"PB1-P701H"
2249,2269,"PB1_701P"
2249,2277,"PB1-P701H"
2249,2281,"PB1-P701H"
2249,2284,"Fn1"
2249,2307,"PB1-P701H"
2249,2323,"PB1-P701H"
2249,2336,"PB1_701P"
2249,2650,"Col4a2"
2249,2708,"PB1-P701H"
2249,2712,"Fn1"
2250,177,"PB1-P701H"
2250,218,"Lamc1"
2250,373,"Fn1"
2250,394,"Fn1"
2250,739,"PB1-P701H"
2250,811,"PB1_701P"
2250,1031,"PB1-P701H"
2250,1040,"PB1-P701H"
2250,1081,"Col4a1"
2250,1151,"PB1_701P"
2250,1458,"PB1-P701H"
2250,1476,"PB1-P701H"
2250,1482,"PB1_701P"
2250,1646,"PB1-P701H"
2250,1890,"PB1_701P"
2250,1909,"PB1_701P"
2250,2013,"PB1_701P"
2250,2162,"Ifit2"
2250,2257,"Lamc1"
2250,2341,"PB1_701P"
2250,2347,"Col4a1"
2250,2350,"PB1-P701H"
2250,2724,"PB1-P701H"
2251,119,"PB1_701P"
2251,355,"Col4a1"
2251,377,"PB1-P701H"
2251,387,"Fn1"
2251,390,"Fn1"
2251,416,"Fn1"
2251,736,"PB1-P701H"
2251,1079,"PB1-P701H"
2251,1143,"PB1_701P"
2251,1387,"Ifit2"
2251,1399,"PB1-P701H"
2251,1435,"Lamc1"
2251,1474,"PB1-P701H"
2251,1547,"Col4a1"
2251,1560,"PB1_701P"
2251,1597,"PB1-P701H"
2251,1627,"Lamc1"
2251,1673,"Col4a1"
2251,1928,"PB1-P701H"
2251,2017,"PB1_701P"
2251,2022,"PB1_701P"
2251,2060,"PB1_701P"
2251,2068,"Col4a2"
2251,2237,"PB1-P701H"
2251,2303,"PB1-P701H"
2251,2552,"Col4a2"
2252,61,"PB1_701P"
2252,235,"Col4a1"
2252,384,"Fn1"
2252,396,"PB1-P701H"
2252,673,"PB1_701P"
2252,738,"Fn1"
2252,895,"unknow"
2252,905,"Col4a2"
2252,1037,"PB1-P701H"
2252,1063,"Lamc1"
2252,1136,"Lamc1"
2252,1148,"Ifit2"
2252,1166,"Col4a2"
2252,1451,"Ifit2"
2252,1461,"PB1-P701H"
2252,1466,"PB1-P701H"
2252,1588,"Lamc1"
2252,1629,"PB1_701P"
2252,1643,"Fn1"
2252,1917,"Ifit2"
2252,1950,"PB1-P701H"
2252,1968,"PB1_701P"
2252,2220,"Ifit2"
2252,2280,"PB1-P701H"
2252,2299,"PB1-P701H"
2252,2333,"Col4a1"
2252,2339,"Col4a2"
2253,162,"PB1-P701H"
2253,311,"PB1_701P"
2253,328,"Ifit3"
2253,421,"Fn1"
2253,765,"Ifit2"
2253,913,"Col4a2"
2253,933,"PB1_701P"
2253,1042,"PB1_701P"
2253,1045,"PB1_701P"
2253,1049,"PB1-P701H"
2253,1071,"Fn1"
2253,1333,"Ifit3"
2253,1438,"PB1-P701H"
2253,1443,"unknow"
2253,1454,"unknow"
2253,1481,"PB1_701P"
2253,1594,"PB1_701P"
2253,1617,"PB1_701P"
2253,1637,"Fn1"
2253,1963,"PB1_701P"
2253,2008,"Fn1"
2253,2058,"PB1_701P"
2253,2609,"Col4a2"
2253,2710,"Ifit3"
2254,140,"PB1_701P"
2254,389,"Fn1"
2254,815,"Fn1"
2254,923,"PB1_701P"
2254,928,"PB1_701P"
2254,956,"PB1_701P"
2254,1006,"Col4a2"
2254,1143,"PB1_701P"
2254,1163,"PB1_701P"
2254,1409,"PB1-P701H"
2254,1436,"PB1-P701H"
2254,1475,"Col4a2"
2254,1479,"PB1_701P"
2254,1525,"Col4a2"
2254,1606,"Col4a1"
2254,1621,"PB1_701P"
2254,1720,"Lamc1"
2254,1731,"Fn1"
2254,1852,"Lamc1"
2254,1899,"PB1_701P"
2254,1910,"PB1_701P"
2254,1960,"PB1_701P"
2254,2231,"PB1_701P"
2254,2304,"PB1-P701H"
2254,2714,"PB1-P701H"
2254,2731,"PB1-P701H"
2254,2747,"PB1_701P"
2255,116,"PB1_701P"
2255,135,"PB1_701P"
2255,153,"PB1_701P"
2255,156,"PB1_701P"
2255,160,"Col4a2"
2255,309,"PB1_701P"
2255,393,"Fn1"
2255,762,"Lamc1"
2255,907,"PB1_701P"
2255,910,"PB1_701P"
2255,936,"PB1_701P"
2255,1059,"Lamc1"
2255,1152,"PB1_701P"
2255,1449,"PB1_701P"
2255,1627,"PB1_701P"
2255,1635,"PB1-P701H"
2255,1943,"Fn1"
2255,2274,"PB1-P701H"
2255,2359,"Lamc1"
2255,2552,"PB1_701P"
2255,2708,"Col4a1"
2256,931,"Ifit2"
2256,948,"Col4a1"
2256,1026,"PB1-P701H"
2256,1049,"Col4a2"
2256,1103,"PB1_701P"
2256,1117,"Fn1"
2256,1483,"PB1_701P"
2256,1562,"PB1_701P"
2256,1587,"Fn1"
2256,1865,"Ifit3"
2256,2014,"PB1_701P"
2256,2223,"Col4a1"
2256,2233,"Col4a1"
2256,2648,"PB1-P701H"
2256,2717,"PB1_701P"
2257,120,"Col4a2"
2257,131,"Col4a2"
2257,158,"Col4a2"
2257,211,"Lamc1"
2257,258,"PB1-P701H"
2257,382,"PB1-P701H"
2257,430,"PB1-P701H"
2257,924,"PB1_701P"
2257,954,"PB1_701P"
2257,1394,"PB1-P701H"
2257,1404,"PB1-P701H"
2257,1412,"PB1-P701H"
2257,1428,"Col4a2"
2257,1451,"PB1_701P"
2257,1516,"PB1_701P"
2257,1717,"PB1_701P"
2257,1861,"Fn1"
2257,1915,"PB1_701P"
2257,2251,"PB1_701P"
2257,2265,"PB1-P701H"
2257,2343,"Col4a2"
2257,2604,"Col4a2"
2257,2643,"PB1-P701H"
2257,2698,"PB1_701P"
2258,162,"Lamc1"
2258,744,"Fn1"
2258,825,"Fn1"
2258,1021,"Lamc1"
2258,1439,"PB1_701P"
2258,1453,"PB1_701P"
2258,1474,"PB1_701P"
2258,1501,"PB1-P701H"
2258,1522,"PB1_701P"
2258,1625,"Col4a2"
2258,1863,"PB1-P701H"
2258,1898,"Lamc1"
2258,2011,"PB1-P701H"
2258,2130,"Col4a2"
2258,2228,"PB1-P701H"
2258,2262,"PB1-P701H"
2258,2276,"PB1-P701H"
2258,2307,"Fn1"
2258,2311,"PB1-P701H"
2258,2706,"PB1_701P"
2259,108,"Lamc1"
2259,126,"PB1_701P"
2259,216,"Lamc1"
2259,428,"PB1-P701H"
2259,657,"Col4a2"
2259,717,"PB1_701P"
2259,737,"Fn1"
2259,807,"PB1_701P"
2259,928,"Col4a2"
2259,1045,"PB1_701P"
2259,1056,"PB1_701P"
2259,1146,"PB1_701P"
2259,1431,"PB1-P701H"
2259,1436,"PB1_701P"
2259,1448,"Col4a1"
2259,1456,"PB1_701P"
2259,1510,"Lamc1"
2259,1617,"PB1_701P"
2259,1702,"Col4a2"
2259,1721,"Fn1"
2259,1724,"Ifit3"
2259,1859,"Fn1"
2259,1953,"Col4a2"
2259,2090,"Ifit2"
2259,2349,"PB1_701P"
2259,2357,"Lamc1"
2259,2730,"PB1-P701H"
2260,117,"Col4a2"
2260,384,"Fn1"
2260,733,"Fn1"
2260,937,"PB1_701P"
2260,940,"PB1_701P"
2260,1156,"PB1_701P"
2260,1187,"Ifit3"
2260,1440,"PB1-P701H"
2260,1602,"Col4a2"
2260,1867,"Col4a1"
2260,1914,"PB1_701P"
2260,1920,"PB1_701P"
2260,2065,"PB1_701P"
2260,2274,"PB1-P701H"
2260,2534,"PB1_701P"
2260,2620,"Col4a2"
2260,2628,"PB1-P701H"
2260,2723,"PB1-P701H"
2261,698,"Col4a2"
2261,741,"Fn1"
2261,840,"Col4a2"
2261,931,"PB1_701P"
2261,1061,"PB1-P701H"
2261,1365,"PB1_701P"
2261,1402,"PB1-P701H"
2261,1424,"PB1-P701H"
2261,1842,"PB1-P701H"
2261,1857,"Fn1"
2261,1944,"Ifit3"
2261,2000,"PB1_701P"
2261,2020,"Lamc1"
2261,2229,"PB1_701P"
2261,2265,"Fn1"
2261,2346,"Col4a1"
2261,2612,"PB1_701P"
2261,2727,"Fn1"
2262,129,"Ifit2"
2262,889,"PB1-P701H"
2262,956,"PB1-P701H"
2262,1115,"PB1-P701H"
2262,1355,"Fn1"
2262,1395,"PB1-P701H"
2262,1412,"PB1_701P"
2262,1422,"PB1-P701H"
2262,1432,"PB1-P701H"
2262,1505,"Fn1"
2262,1572,"PB1_701P"
2262,1620,"PB1_701P"
2262,1720,"Fn1"
2262,1726,"PB1_701P"
2262,1852,"PB1-P701H"
2262,1898,"PB1_701P"
2262,1930,"Col4a2"
2262,1936,"PB1_701P"
2262,1960,"Lamc1"
2262,2015,"PB1_701P"
2262,2045,"Col4a2"
2262,2224,"PB1_701P"
2262,2244,"Col4a2"
2262,2311,"Lamc1"
2262,2349,"Ifit2"
2262,2355,"Fn1"
2262,2642,"Col4a1"
2262,2745,"Fn1"
2263,720,"PB1-P701H"
2263,815,"PB1-P701H"
2263,844,"Lamc1"
2263,918,"Col4a1"
2263,933,"Col4a2"
2263,1027,"PB1-P701H"
2263,1052,"PB1-P701H"
2263,1327,"Ifit2"
2263,1390,"Fn1"
2263,1427,"PB1-P701H"
2263,1457,"PB1_701P"
2263,1511,"Fn1"
2263,1722,"PB1-P701H"
2263,1860,"PB1-P701H"
2263,1919,"PB1_701P"
2263,1923,"Ifit2"
2263,1927,"PB1_701P"
2263,2048,"Col4a2"
2263,2138,"Ifit2"
2263,2172,"Col4a1"
2263,2240,"PB1_701P"
2263,2272,"PB1-P701H"
2263,2601,"Col4a2"
2263,2629,"Fn1"
2264,441,"Col4a1"
2264,696,"PB1_701P"
2264,714,"PB1-P701H"
2264,800,"Col4a2"
2264,840,"PB1_701P"
2264,1043,"PB1_701P"
2264,1058,"Fn1"
2264,1061,"PB1-P701H"
2264,1348,"PB1-P701H"
2264,1351,"PB1-P701H"
2264,1667,"PB1_701P"
2264,1933,"Col4a2"
2264,2045,"Col4a2"
2264,2133,"PB1_701P"
2264,2265,"Fn1"
2264,2728,"PB1-P701H"
2265,114,"PB1_701P"
2265,257,"PB1-P701H"
2265,718,"PB1-P701H"
2265,725,"Fn1"
2265,734,"Fn1"
2265,848,"Col4a2"
2265,876,"PB1_701P"
2265,960,"PB1_701P"
2265,1175,"Col4a1"
2265,1365,"PB1_701P"
2265,1378,"PB1-P701H"
2265,1397,"PB1-P701H"
2265,1401,"PB1-P701H"
2265,1406,"Ifit3"
2265,1411,"Ifit2"
2265,1422,"PB1-P701H"
2265,1439,"Fn1"
2265,1473,"PB1_701P"
2265,1610,"Lamc1"
2265,1947,"PB1-P701H"
2265,2023,"Col4a2"
2265,2057,"PB1-P701H"
2265,2232,"PB1_701P"
2265,2320,"PB1-P701H"
2265,2520,"PB1-P701H"
2265,2554,"Ifit3"
2265,2600,"PB1_701P"
2265,2627,"Fn1"
2265,2643,"Ifit3"
2265,2721,"PB1-P701H"
2266,940,"unknow"
2266,1056,"Fn1"
2266,1149,"PB1-P701H"
2266,1152,"PB1_701P"
2266,1329,"Lamc1"
2266,1394,"Fn1"
2266,1458,"unknow"
2266,1480,"Lamc1"
2266,1513,"PB1-P701H"
2266,1594,"PB1_701P"
2266,1727,"Fn1"
2266,2010,"PB1_701P"
2266,2029,"Lamc1"
2266,2054,"PB1_701P"
2266,2349,"Lamc1"
2266,2641,"PB1-P701H"
2267,824,"PB1_701P"
2267,843,"Lamc1"
2267,879,"PB1_701P"
2267,936,"Ifit2"
2267,944,"Ifit2"
2267,963,"PB1-P701H"
2267,1137,"Col4a1"
2267,1352,"PB1-P701H"
2267,1430,"PB1-P701H"
2267,1687,"PB1-P701H"
2267,1752,"PB1-P701H"
2267,1941,"PB1_701P"
2267,1981,"PB1_701P"
2267,2168,"PB1-P701H"
2267,2366,"Ifit3"
2267,2477,"PB1_701P"
2267,2636,"Col4a1"
2267,2647,"Fn1"
2268,243,"PB1-P701H"
2268,738,"Fn1"
2268,775,"Ifit2"
2268,932,"PB1_701P"
2268,940,"PB1_701P"
2268,1009,"Ifit3"
2268,1017,"PB1_701P"
2268,1142,"PB1_701P"
2268,1340,"PB1-P701H"
2268,1349,"PB1_701P"
2268,1356,"Fn1"
2268,1361,"PB1-P701H"
2268,1384,"Fn1"
2268,1420,"Fn1"
2268,1427,"Lamc1"
2268,1432,"Fn1"
2268,1451,"PB1-P701H"
2268,1468,"PB1-P701H"
2268,1488,"PB1_701P"
2268,1494,"PB1_701P"
2268,1705,"PB1-P701H"
2268,1708,"PB1-P701H"
2268,1922,"PB1_701P"
2268,1966,"PB1_701P"
2268,2019,"Lamc1"
2268,2049,"Ifit2"
2268,2052,"Ifit2"
2268,2180,"Fn1"
2268,2233,"PB1_701P"
2268,2307,"Fn1"
2268,2598,"PB1_701P"
2268,2707,"Col4a2"
2269,122,"PB1_701P"
2269,711,"PB1-P701H"
2269,720,"PB1-P701H"
2269,735,"Fn1"
2269,826,"Fn1"
2269,834,"PB1-P701H"
2269,882,"Col4a2"
2269,966,"Col4a1"
2269,991,"Ifit3"
2269,1110,"Col4a2"
2269,1113,"Fn1"
2269,1150,"PB1-P701H"
2269,1201,"Ifit3"
2269,1371,"Lamc1"
2269,1388,"PB1_701P"
2269,1416,"PB1-P701H"
2269,1456,"PB1-P701H"
2269,1479,"Col4a1"
2269,1623,"PB1-P701H"
2269,1642,"PB1_701P"
2269,1754,"PB1-P701H"
2269,1974,"unknow"
2269,1977,"PB1-P701H"
2269,2037,"Lamc1"
2269,2059,"PB1_701P"
2269,2166,"unknow"
2269,2172,"Ifit3"
2269,2380,"Fn1"
2269,2481,"PB1_701P"
2269,2546,"Col4a2"
2270,245,"PB1-P701H"
2270,699,"PB1-P701H"
2270,727,"PB1-P701H"
2270,810,"PB1_701P"
2270,934,"PB1_701P"
2270,937,"PB1_701P"
2270,943,"PB1_701P"
2270,947,"Ifit2"
2270,955,"Lamc1"
2270,975,"PB1-P701H"
2270,1051,"PB1-P701H"
2270,1136,"PB1_701P"
2270,1355,"Fn1"
2270,1392,"PB1-P701H"
2270,1442,"Fn1"
2270,1914,"Lamc1"
2270,1943,"PB1_701P"
2270,1971,"PB1_701P"
2270,2030,"Col4a1"
2270,2184,"PB1-P701H"
2270,2237,"unknow"
2270,2345,"PB1_701P"
2270,2349,"Lamc1"
2270,2451,"Col4a1"
2270,2470,"unknow"
2270,2474,"unknow"
2270,2624,"PB1-P701H"
2270,2716,"PB1-P701H"
2271,158,"Col4a1"
2271,443,"Fn1"
2271,652,"Col4a2"
2271,741,"Fn1"
2271,831,"Fn1"
2271,846,"Lamc1"
2271,924,"Fn1"
2271,1023,"PB1_701P"
2271,1156,"PB1-P701H"
2271,1344,"PB1-P701H"
2271,1379,"Fn1"
2271,1382,"Fn1"
2271,1395,"Col4a1"
2271,1460,"Ifit3"
2271,1463,"PB1-P701H"
2271,1477,"PB1_701P"
2271,1495,"PB1_701P"
2271,1519,"PB1_701P"
2271,1596,"PB1-P701H"
2271,1684,"Fn1"
2271,1703,"PB1-P701H"
2271,1728,"PB1-P701H"
2271,1907,"Fn1"
2271,1918,"Ifit2"
2271,1953,"PB1-P701H"
2271,2056,"PB1_701P"
2271,2157,"PB1_701P"
2271,2268,"PB1_701P"
2271,2313,"PB1_701P"
2272,113,"Lamc1"
2272,351,"PB1-P701H"
2272,435,"PB1-P701H"
2272,439,"Fn1"
2272,743,"Fn1"
2272,748,"Fn1"
2272,783,"Col4a1"
2272,825,"PB1-P701H"
2272,939,"unknow"
2272,969,"Lamc1"
2272,1201,"PB1_701P"
2272,1340,"unknow"
2272,1350,"Lamc1"
2272,1362,"Col4a1"
2272,1370,"PB1_701P"
2272,1424,"PB1-P701H"
2272,1427,"PB1-P701H"
2272,1589,"PB1_701P"
2272,1738,"PB1-P701H"
2272,1909,"PB1_701P"
2272,1959,"Col4a2"
2272,1976,"PB1_701P"
2272,2168,"PB1-P701H"
2272,2252,"PB1_701P"
2272,2305,"unknow"
2272,2340,"PB1_701P"
2272,2479,"PB1-P701H"
2272,2488,"PB1_701P"
2272,2621,"PB1-P701H"
2272,2643,"Lamc1"
2273,682,"Fn1"
2273,729,"unknow"
2273,739,"Fn1"
2273,822,"PB1-P701H"
2273,884,"Col4a2"
2273,907,"PB1_701P"
2273,920,"Fn1"
2273,1058,"Fn1"
2273,1132,"Col4a2"
2273,1441,"PB1-P701H"
2273,1444,"PB1-P701H"
2273,1488,"Col4a2"
2273,1736,"PB1-P701H"
2273,1740,"Ifit3"
2273,1823,"Col4a1"
2273,1826,"PB1_701P"
2273,1901,"PB1_701P"
2273,1963,"PB1_701P"
2273,2041,"Ifit3"
2273,2148,"PB1_701P"
2273,2151,"Col4a1"
2273,2159,"PB1_701P"
2273,2163,"PB1_701P"
2273,2176,"Fn1"
2273,2248,"Col4a2"
2273,2310,"Col4a1"
2273,2323,"PB1-P701H"
2273,2467,"Ifit3"
2273,2485,"PB1-P701H"
2273,2646,"Fn1"
2273,2715,"PB1-P701H"
2274,159,"Lamc1"
2274,707,"Col4a1"
2274,732,"PB1-P701H"
2274,759,"PB1-P701H"
2274,829,"PB1-P701H"
2274,834,"PB1-P701H"
2274,838,"Col4a1"
2274,913,"unknow"
2274,928,"PB1-P701H"
2274,937,"PB1_701P"
2274,1342,"PB1_701P"
2274,1358,"Fn1"
2274,1373,"PB1_701P"
2274,1421,"PB1-P701H"
2274,1475,"Lamc1"
2274,1593,"Col4a1"
2274,1638,"PB1_701P"
2274,1830,"PB1_701P"
2274,1910,"Fn1"
2274,1944,"PB1_701P"
2274,1951,"PB1_701P"
2274,1973,"PB1_701P"
2274,2156,"PB1_701P"
2274,2182,"PB1-P701H"
2274,2344,"PB1-P701H"
2274,2474,"PB1_701P"
2274,2487,"PB1-P701H"
2274,2603,"Col4a2"
2275,124,"PB1-P701H"
2275,351,"PB1-P701H"
2275,687,"PB1_701P"
2275,816,"PB1_701P"
2275,944,"PB1_701P"
2275,973,"PB1-P701H"
2275,1195,"PB1_701P"
2275,1460,"PB1-P701H"
2275,1468,"PB1-P701H"
2275,1498,"Fn1"
2275,1580,"PB1-P701H"
2275,1606,"PB1-P701H"
2275,1635,"PB1_701P"
2275,1643,"Col4a2"
2275,1743,"unknow"
2275,1958,"PB1_701P"
2275,2144,"unknow"
2275,2152,"PB1_701P"
2275,2303,"PB1_701P"
2276,705,"Col4a1"
2276,743,"PB1-P701H"
2276,825,"Fn1"
2276,831,"PB1-P701H"
2276,909,"Lamc1"
2276,951,"PB1_701P"
2276,1382,"PB1-P701H"
2276,1454,"PB1_701P"
2276,1464,"PB1-P701H"
2276,1493,"Col4a1"
2276,1738,"PB1-P701H"
2276,1745,"PB1-P701H"
2276,1749,"PB1_701P"
2276,1824,"PB1_701P"
2276,1836,"Col4a2"
2276,1922,"PB1_701P"
2276,1955,"PB1_701P"
2276,1976,"PB1_701P"
2276,2019,"PB1_701P"
2276,2058,"Col4a1"
2276,2133,"PB1_701P"
2276,2157,"PB1_701P"
2276,2178,"PB1-P701H"
2276,2507,"PB1-P701H"
2276,2704,"Col4a2"
2276,2719,"PB1-P701H"
2277,320,"Ifit3"
2277,396,"Col4a1"
2277,438,"PB1_701P"
2277,757,"PB1-P701H"
2277,759,"PB1-P701H"
2277,901,"PB1-P701H"
2277,930,"PB1-P701H"
2277,947,"PB1_701P"
2277,955,"PB1_701P"
2277,1419,"Col4a1"
2277,1443,"PB1-P701H"
2277,1502,"Fn1"
2277,1518,"PB1_701P"
2277,1631,"PB1-P701H"
2277,1641,"PB1_701P"
2277,1645,"Col4a2"
2277,1742,"PB1-P701H"
2277,1834,"PB1_701P"
2277,1912,"PB1-P701H"
2277,1919,"PB1_701P"
2277,2028,"Ifit2"
2277,2121,"Col4a2"
2277,2143,"PB1_701P"
2277,2148,"unknow"
2277,2169,"Fn1"
2277,2298,"PB1_701P"
2277,2490,"Lamc1"
2277,2492,"Lamc1"
2277,2515,"PB1_701P"
2277,2717,"PB1-P701H"
2278,754,"PB1-P701H"
2278,763,"PB1_701P"
2278,817,"Ifit2"
2278,836,"PB1-P701H"
2278,933,"PB1_701P"
2278,945,"unknow"
2278,978,"PB1-P701H"
2278,1394,"PB1-P701H"
2278,1400,"PB1-P701H"
2278,1450,"unknow"
2278,1462,"PB1-P701H"
2278,1753,"unknow"
2278,1991,"PB1_701P"
2278,2136,"PB1-P701H"
2278,2153,"PB1_701P"
2278,2211,"Ifit2"
2278,2371,"Ifit2"
2278,2466,"Fn1"
2278,2498,"Ifit3"
2278,2503,"Col4a1"
2278,2513,"PB1_701P"
2278,2634,"PB1-P701H"
2278,2650,"Fn1"
2278,2715,"PB1-P701H"
2279,237,"Col4a1"
2279,448,"PB1-P701H"
2279,696,"Ifit2"
2279,707,"Ifit2"
2279,820,"PB1_701P"
2279,922,"Fn1"
2279,941,"PB1-P701H"
2279,1192,"PB1-P701H"
2279,1347,"PB1-P701H"
2279,1490,"PB1_701P"
2279,1579,"PB1-P701H"
2279,1583,"PB1-P701H"
2279,1728,"PB1-P701H"
2279,1739,"PB1-P701H"
2279,1743,"PB1_701P"
2279,1750,"unknow"
2279,1822,"Col4a2"
2279,1918,"Col4a1"
2279,2017,"PB1_701P"
2279,2150,"PB1_701P"
2279,2219,"Ifit2"
2279,2301,"PB1_701P"
2279,2484,"PB1-P701H"
2279,2489,"Col4a1"
2279,2601,"Col4a2"
2279,2681,"Ifit3"
2280,444,"PB1_701P"
2280,750,"Fn1"
2280,798,"PB1_701P"
2280,891,"PB1-P701H"
2280,980,"PB1_701P"
2280,1201,"PB1-P701H"
2280,1350,"Fn1"
2280,1444,"PB1-P701H"
2280,1454,"PB1-P701H"
2280,1457,"PB1-P701H"
2280,1506,"PB1-P701H"
2280,1638,"PB1-P701H"
2280,1685,"Fn1"
2280,1748,"PB1_701P"
2280,1922,"Col4a2"
2280,1926,"Col4a2"
2280,1944,"PB1_701P"
2280,1965,"PB1_701P"
2280,1976,"PB1_701P"
2280,2133,"Fn1"
2280,2160,"PB1_701P"
2280,2170,"PB1-P701H"
2280,2194,"PB1_701P"
2280,2294,"PB1_701P"
2280,2299,"PB1_701P"
2280,2337,"Col4a2"
2280,2339,"Fn1"
2280,2499,"PB1-P701H"
2280,2684,"PB1_701P"
2281,175,"Lamc1"
2281,729,"Col4a2"
2281,759,"PB1_701P"
2281,769,"PB1-P701H"
2281,828,"unknow"
2281,832,"PB1-P701H"
2281,949,"PB1_701P"
2281,983,"PB1_701P"
2281,1118,"PB1-P701H"
2281,1370,"PB1_701P"
2281,1463,"unknow"
2281,1759,"PB1_701P"
2281,1829,"Col4a2"
2281,1913,"PB1-P701H"
2281,1931,"PB1_701P"
2281,1970,"PB1_701P"
2281,2024,"Fn1"
2281,2060,"Col4a1"
2281,2068,"PB1_701P"
2281,2199,"Col4a2"
2281,2346,"PB1-P701H"
2281,2492,"PB1-P701H"
2281,2502,"PB1_701P"
2281,2648,"PB1-P701H"
2281,2711,"Fn1"
2282,20,"PB1-P701H"
2282,754,"PB1-P701H"
2282,932,"Fn1"
2282,1216,"PB1_701P"
2282,1374,"PB1_701P"
2282,1488,"PB1-P701H"
2282,1494,"PB1_701P"
2282,1597,"Ifit3"
2282,1743,"PB1_701P"
2282,1960,"PB1_701P"
2282,1980,"PB1_701P"
2282,2083,"Col4a2"
2282,2138,"PB1_701P"
2282,2327,"PB1_701P"
2282,2684,"PB1_701P"
2282,2694,"Lamc1"
2282,2700,"Fn1"
2283,275,"PB1-P701H"
2283,431,"Col4a1"
2283,447,"PB1_701P"
2283,673,"PB1_701P"
